CustomerID,Recency,Frequency,Monetary,Cluster,Segment_Name
15925.0,194,1,207.15,1,Lost Customers
15930.0,67,1,426.63,3,At Risk
15932.0,4,8,2495.87,0,Loyal Customers
15933.0,21,3,1107.46,3,At Risk
15935.0,239,2,416.86,1,Lost Customers
15937.0,64,1,145.35,3,At Risk
15938.0,112,5,404.58,3,At Risk
15939.0,90,15,6115.01,2,Champions
15940.0,311,1,35.8,1,Lost Customers
15942.0,134,1,337.44,3,At Risk
15944.0,277,1,325.1,1,Lost Customers
15945.0,365,1,181.0,1,Lost Customers
15947.0,83,1,1708.24,3,At Risk
15948.0,8,2,955.24,3,At Risk
15949.0,17,2,364.72,3,At Risk
15950.0,32,4,1765.51,3,At Risk
15951.0,9,2,708.22,3,At Risk
15952.0,34,4,806.57,3,At Risk
15953.0,15,8,1659.3799999999999,0,Loyal Customers
15955.0,24,14,4416.26,2,Champions
15957.0,32,1,428.89,3,At Risk
15958.0,74,1,104.35,3,At Risk
15963.0,20,2,470.76,3,At Risk
15965.0,17,4,845.64,3,At Risk
15967.0,23,2,418.83,3,At Risk
15969.0,3,3,666.1,3,At Risk
15970.0,304,1,314.1,1,Lost Customers
15971.0,18,12,4199.85,0,Loyal Customers
15973.0,367,1,307.82000000000005,1,Lost Customers
15974.0,39,7,3442.15,0,Loyal Customers
15975.0,84,1,371.01,3,At Risk
15976.0,165,2,430.94,1,Lost Customers
15977.0,17,2,1054.73,3,At Risk
15978.0,77,1,1098.78,3,At Risk
15980.0,89,3,2398.86,3,At Risk
15981.0,25,8,3408.48,0,Loyal Customers
15983.0,22,4,1475.02,3,At Risk
15984.0,3,10,2837.67,0,Loyal Customers
15985.0,123,2,1142.42,3,At Risk
15986.0,30,1,168.12,3,At Risk
15987.0,12,7,1451.28,0,Loyal Customers
15988.0,19,1,158.03,3,At Risk
15990.0,44,2,792.11,3,At Risk
15992.0,4,1,41.989999999999995,3,At Risk
15993.0,9,7,2797.57,0,Loyal Customers
15994.0,55,1,427.07,3,At Risk
15996.0,88,6,1060.68,0,Loyal Customers
15998.0,37,5,3089.97,0,Loyal Customers
16000.0,3,3,12393.7,2,Champions
16003.0,30,5,2735.37,0,Loyal Customers
16005.0,12,4,615.39,3,At Risk
16006.0,211,1,101.4,1,Lost Customers
16007.0,48,4,1701.94,3,At Risk
16008.0,24,3,478.78,3,At Risk
16009.0,22,4,992.71,3,At Risk
16010.0,246,3,407.5,1,Lost Customers
16011.0,8,16,3362.71,2,Champions
16012.0,35,3,1415.29,3,At Risk
16014.0,38,3,662.38,3,At Risk
16015.0,4,3,705.39,3,At Risk
16016.0,3,8,1508.76,0,Loyal Customers
16017.0,47,1,211.88,3,At Risk
16018.0,39,2,408.90000000000003,3,At Risk
16019.0,47,9,3786.2400000000002,0,Loyal Customers
16020.0,17,3,851.01,3,At Risk
16022.0,260,1,628.28,1,Lost Customers
16023.0,46,3,719.81,3,At Risk
16024.0,12,1,251.24,3,At Risk
16025.0,30,1,439.65999999999997,3,At Risk
16026.0,43,1,236.09,3,At Risk
16027.0,92,6,934.62,3,At Risk
16030.0,310,1,331.24,1,Lost Customers
16031.0,92,2,548.94,3,At Risk
16033.0,6,20,8816.4,2,Champions
16034.0,196,3,437.7,1,Lost Customers
16036.0,87,2,758.92,3,At Risk
16037.0,270,3,855.02,1,Lost Customers
16038.0,8,3,471.78000000000003,3,At Risk
16040.0,65,3,1313.55,3,At Risk
16041.0,31,3,3166.4,0,Loyal Customers
16042.0,22,5,1197.27,3,At Risk
16043.0,38,4,773.99,3,At Risk
16045.0,120,4,1340.7,3,At Risk
16049.0,40,3,1111.79,3,At Risk
16050.0,174,1,137.9,1,Lost Customers
16052.0,54,1,362.06,3,At Risk
16053.0,33,2,1511.95,3,At Risk
16054.0,145,1,783.9,3,At Risk
16055.0,221,1,134.8,1,Lost Customers
16056.0,45,1,664.85,3,At Risk
16057.0,16,7,2263.12,0,Loyal Customers
16059.0,66,6,1459.8600000000001,0,Loyal Customers
16062.0,10,4,1153.62,3,At Risk
16063.0,260,1,335.32,1,Lost Customers
16065.0,365,1,372.09,1,Lost Customers
16066.0,17,5,1521.87,0,Loyal Customers
16070.0,22,2,852.15,3,At Risk
16071.0,45,1,326.24,3,At Risk
16072.0,288,1,584.3199999999999,1,Lost Customers
16073.0,297,1,122.39999999999999,1,Lost Customers
16076.0,3,10,2234.73,0,Loyal Customers
16078.0,284,1,79.2,1,Lost Customers
16079.0,17,3,1352.0,3,At Risk
16080.0,82,2,217.16,3,At Risk
16081.0,56,5,2806.9,0,Loyal Customers
16083.0,101,2,1317.62,3,At Risk
16084.0,299,1,436.18,1,Lost Customers
16085.0,23,5,981.51,3,At Risk
16086.0,59,5,1121.39,3,At Risk
16091.0,155,2,315.06,1,Lost Customers
16092.0,115,3,817.86,3,At Risk
16093.0,107,1,17.0,3,At Risk
16094.0,12,4,1078.23,3,At Risk
16096.0,264,1,320.62,1,Lost Customers
16097.0,240,1,185.04999999999998,1,Lost Customers
16098.0,88,7,2005.63,0,Loyal Customers
16099.0,50,3,731.9,3,At Risk
16101.0,71,1,1290.7,3,At Risk
16102.0,42,3,1842.14,3,At Risk
16103.0,7,6,1429.64,0,Loyal Customers
16104.0,62,1,302.36,3,At Risk
16105.0,249,1,336.96,1,Lost Customers
16106.0,66,1,108.38,3,At Risk
16107.0,18,7,3204.1600000000003,0,Loyal Customers
16108.0,85,1,842.5,3,At Risk
16109.0,219,2,611.88,1,Lost Customers
16110.0,45,3,1337.48,3,At Risk
16112.0,143,4,195.73999999999998,3,At Risk
16113.0,183,1,161.38,1,Lost Customers
16114.0,171,1,135.75000000000003,1,Lost Customers
16115.0,10,8,1667.97,0,Loyal Customers
16116.0,212,1,612.78,1,Lost Customers
16117.0,190,1,232.21,1,Lost Customers
16119.0,8,2,423.36,3,At Risk
16120.0,59,4,1309.14,3,At Risk
16121.0,57,2,867.11,3,At Risk
16122.0,73,4,684.4200000000001,3,At Risk
16123.0,52,1,307.78,3,At Risk
16124.0,317,1,249.0,1,Lost Customers
16125.0,367,1,289.35,1,Lost Customers
16126.0,29,4,6287.77,0,Loyal Customers
16127.0,39,1,656.25,3,At Risk
16128.0,18,5,1880.22,0,Loyal Customers
16131.0,52,6,3506.54,0,Loyal Customers
16134.0,22,2,618.09,3,At Risk
16135.0,263,1,517.55,1,Lost Customers
16136.0,60,3,709.38,3,At Risk
16139.0,19,3,635.41,3,At Risk
16140.0,66,2,725.18,3,At Risk
16141.0,88,1,620.4,3,At Risk
16142.0,250,1,535.34,1,Lost Customers
16143.0,3,6,2424.94,0,Loyal Customers
16144.0,247,1,175.2,1,Lost Customers
16145.0,9,11,3799.4900000000002,0,Loyal Customers
16146.0,157,3,734.13,1,Lost Customers
16147.0,134,1,375.0,3,At Risk
16148.0,296,1,76.32000000000001,1,Lost Customers
16149.0,5,2,280.52,3,At Risk
16150.0,43,5,2053.02,0,Loyal Customers
16152.0,269,1,1829.04,1,Lost Customers
16153.0,50,5,1824.23,0,Loyal Customers
16156.0,9,9,3122.04,0,Loyal Customers
16157.0,16,3,656.69,3,At Risk
16159.0,282,1,348.2,1,Lost Customers
16160.0,65,2,1025.44,3,At Risk
16161.0,2,19,5575.56,2,Champions
16162.0,252,1,37.4,1,Lost Customers
16163.0,232,2,856.6,1,Lost Customers
16164.0,17,3,822.48,3,At Risk
16168.0,11,27,3787.6,2,Champions
16169.0,8,4,1822.97,0,Loyal Customers
16170.0,51,6,1885.05,0,Loyal Customers
16171.0,59,1,73.2,3,At Risk
16172.0,95,5,1140.21,3,At Risk
16173.0,16,6,1418.32,0,Loyal Customers
16174.0,126,3,1009.5500000000001,3,At Risk
16175.0,94,4,1037.59,3,At Risk
16177.0,50,1,331.95,3,At Risk
16178.0,138,1,197.9,3,At Risk
16179.0,61,1,215.83,3,At Risk
16180.0,100,8,10254.18,2,Champions
16181.0,73,1,305.54,3,At Risk
16182.0,72,4,6617.65,0,Loyal Customers
16183.0,67,1,338.71000000000004,3,At Risk
16184.0,64,6,1158.79,0,Loyal Customers
16185.0,17,2,529.41,3,At Risk
16186.0,23,12,4006.94,0,Loyal Customers
16187.0,32,15,6911.4400000000005,2,Champions
16188.0,45,4,981.86,3,At Risk
16189.0,16,2,215.48,3,At Risk
16190.0,40,1,215.08,3,At Risk
16191.0,3,13,5180.52,2,Champions
16193.0,237,1,314.45,1,Lost Customers
16198.0,75,1,400.68100000000004,3,At Risk
16200.0,4,2,1080.6200000000001,3,At Risk
16201.0,3,4,1863.47,0,Loyal Customers
16202.0,361,1,365.27,1,Lost Customers
16203.0,59,4,592.9,3,At Risk
16204.0,23,1,405.71,3,At Risk
16205.0,31,4,761.38,3,At Risk
16206.0,55,4,537.0600000000001,3,At Risk
16207.0,25,1,394.38,3,At Risk
16208.0,45,2,664.26,3,At Risk
16209.0,89,5,2262.62,0,Loyal Customers
16211.0,89,1,547.02,3,At Risk
16212.0,19,2,690.34,3,At Risk
16213.0,79,1,159.0,3,At Risk
16214.0,171,3,1062.75,1,Lost Customers
16215.0,81,1,242.35,3,At Risk
16216.0,267,1,914.9300000000001,1,Lost Customers
16217.0,235,2,304.25,1,Lost Customers
16218.0,30,7,3084.68,0,Loyal Customers
16221.0,37,3,864.86,3,At Risk
16222.0,318,1,846.72,1,Lost Customers
16224.0,57,4,1295.3,3,At Risk
16225.0,45,5,1096.32,3,At Risk
16226.0,203,3,255.12,1,Lost Customers
16227.0,225,1,314.22,1,Lost Customers
16229.0,87,2,1010.6,3,At Risk
16230.0,190,2,542.03,1,Lost Customers
16232.0,44,4,990.88,3,At Risk
16233.0,71,3,536.6800000000001,3,At Risk
16235.0,41,5,867.31,3,At Risk
16236.0,78,1,432.2,3,At Risk
16239.0,57,2,414.2,3,At Risk
16240.0,24,2,3718.8,0,Loyal Customers
16241.0,10,13,2607.87,0,Loyal Customers
16242.0,8,7,3603.21,0,Loyal Customers
16243.0,34,2,409.1,3,At Risk
16244.0,212,2,1522.75,1,Lost Customers
16245.0,24,3,1413.66,3,At Risk
16247.0,170,1,114.56,1,Lost Customers
16248.0,62,1,152.94,3,At Risk
16249.0,53,5,1800.07,0,Loyal Customers
16250.0,261,2,389.44,1,Lost Customers
16253.0,67,2,3683.86,0,Loyal Customers
16255.0,17,8,2619.91,0,Loyal Customers
16256.0,267,1,752.4300000000001,1,Lost Customers
16257.0,177,1,46.95,1,Lost Customers
16258.0,45,5,5203.51,0,Loyal Customers
16260.0,51,1,1035.45,3,At Risk
16261.0,17,4,746.83,3,At Risk
16265.0,9,9,5447.0,2,Champions
16266.0,74,7,861.89,0,Loyal Customers
16268.0,71,2,667.65,3,At Risk
16270.0,353,1,1141.24,1,Lost Customers
16271.0,3,5,1429.24,0,Loyal Customers
16272.0,117,1,411.7,3,At Risk
16275.0,197,1,559.87,1,Lost Customers
16276.0,177,1,810.6000000000001,1,Lost Customers
16278.0,100,1,566.38,3,At Risk
16279.0,21,3,1509.58,3,At Risk
16281.0,72,1,2062.06,3,At Risk
16282.0,340,1,168.3,1,Lost Customers
16283.0,6,5,1570.81,0,Loyal Customers
16284.0,31,2,823.97,3,At Risk
16287.0,170,1,142.5,1,Lost Customers
16292.0,122,1,302.25,3,At Risk
16293.0,22,10,2248.9900000000002,0,Loyal Customers
16295.0,10,4,1328.55,3,At Risk
16297.0,269,1,301.9,1,Lost Customers
16298.0,23,3,598.2,3,At Risk
16302.0,127,1,233.22,3,At Risk
16303.0,26,3,5360.63,0,Loyal Customers
16305.0,139,1,361.21999999999997,3,At Risk
16306.0,214,6,632.27,1,Lost Customers
16308.0,38,4,2560.0,0,Loyal Customers
16309.0,106,2,706.57,3,At Risk
16311.0,18,2,616.26,3,At Risk
16313.0,3,2,274.15000000000003,3,At Risk
16315.0,331,1,226.37,1,Lost Customers
16316.0,64,8,2938.91,0,Loyal Customers
16317.0,120,3,1341.65,3,At Risk
16318.0,35,1,328.15,3,At Risk
16319.0,218,1,404.40000000000003,1,Lost Customers
16320.0,172,2,1038.46,1,Lost Customers
16321.0,72,5,373.65000000000003,3,At Risk
16322.0,1,2,326.75,3,At Risk
16323.0,196,1,207.50000000000003,1,Lost Customers
16324.0,128,3,428.68,3,At Risk
16325.0,47,3,594.24,3,At Risk
16326.0,6,14,3110.96,0,Loyal Customers
16327.0,14,6,3844.22,0,Loyal Customers
16330.0,18,3,251.91,3,At Risk
16332.0,28,7,1593.2,0,Loyal Customers
16337.0,37,1,151.05,3,At Risk
16338.0,157,1,214.79999999999998,1,Lost Customers
16339.0,284,1,109.95,1,Lost Customers
16340.0,107,1,549.07,3,At Risk
16341.0,25,4,1971.87,0,Loyal Customers
16342.0,75,4,322.41,3,At Risk
16343.0,16,2,370.47999999999996,3,At Risk
16344.0,158,1,101.10000000000001,1,Lost Customers
16345.0,44,1,575.41,3,At Risk
16347.0,11,2,887.65,3,At Risk
16348.0,32,7,1469.45,0,Loyal Customers
16349.0,291,1,53.5,1,Lost Customers
16350.0,21,4,1116.47,3,At Risk
16351.0,333,1,153.9,1,Lost Customers
16352.0,18,2,494.44,3,At Risk
16353.0,4,23,6675.71,2,Champions
16354.0,63,2,395.8,3,At Risk
16356.0,198,3,211.77,1,Lost Customers
16357.0,33,3,658.88,3,At Risk
16358.0,1,4,2027.5,0,Loyal Customers
16359.0,7,9,1750.92,0,Loyal Customers
16360.0,5,6,3512.53,0,Loyal Customers
16361.0,10,4,896.66,3,At Risk
16362.0,32,5,734.77,3,At Risk
16363.0,53,1,109.36000000000001,3,At Risk
16364.0,12,2,707.04,3,At Risk
16365.0,18,9,1540.42,0,Loyal Customers
16366.0,19,1,327.3,3,At Risk
16367.0,37,2,804.49,3,At Risk
16368.0,2,2,497.43,3,At Risk
16369.0,18,3,1553.66,3,At Risk
16370.0,82,4,1320.56,3,At Risk
16372.0,33,2,367.93,3,At Risk
16374.0,66,2,473.03000000000003,3,At Risk
16376.0,9,2,987.01,3,At Risk
16377.0,267,1,676.2,1,Lost Customers
16378.0,247,3,362.95,1,Lost Customers
16379.0,4,4,2157.4,0,Loyal Customers
16380.0,61,1,1780.59,3,At Risk
16383.0,75,2,668.36,3,At Risk
16384.0,90,2,584.5,3,At Risk
16385.0,60,3,555.89,3,At Risk
16386.0,29,2,317.2,3,At Risk
16387.0,323,1,94.36,1,Lost Customers
16389.0,53,4,1382.07,3,At Risk
16392.0,270,1,221.19,1,Lost Customers
16393.0,2,13,3046.21,0,Loyal Customers
16394.0,57,5,1555.34,0,Loyal Customers
16395.0,61,5,1486.9,0,Loyal Customers
16398.0,154,2,1705.8,1,Lost Customers
16399.0,19,2,408.57,3,At Risk
16400.0,95,1,303.93,3,At Risk
16401.0,1,12,4098.32,0,Loyal Customers
16402.0,265,2,299.6,1,Lost Customers
16403.0,312,1,177.5,1,Lost Customers
16404.0,70,1,443.05,3,At Risk
16405.0,302,2,167.25,1,Lost Customers
16406.0,19,1,163.07,3,At Risk
16407.0,13,10,2126.93,0,Loyal Customers
16409.0,36,5,2028.88,0,Loyal Customers
16411.0,19,2,214.65,3,At Risk
16412.0,54,1,151.83,3,At Risk
16413.0,57,1,262.2,3,At Risk
16414.0,22,2,126.25,3,At Risk
16415.0,44,1,210.35,3,At Risk
16416.0,27,3,1051.4,3,At Risk
16418.0,45,3,675.27,3,At Risk
16419.0,113,6,972.23,3,At Risk
16423.0,25,1,346.12,3,At Risk
16424.0,191,1,133.56,1,Lost Customers
16425.0,302,1,302.7,1,Lost Customers
16426.0,2,10,1908.25,0,Loyal Customers
16427.0,263,2,241.06,1,Lost Customers
16429.0,106,1,284.55,3,At Risk
16430.0,57,1,300.85,3,At Risk
16431.0,213,3,642.81,1,Lost Customers
16432.0,64,1,287.4,3,At Risk
16433.0,28,1,184.26,3,At Risk
16434.0,29,7,1522.25,0,Loyal Customers
16438.0,6,5,798.35,3,At Risk
16440.0,8,5,3640.67,0,Loyal Customers
16441.0,67,2,381.2,3,At Risk
16442.0,2,3,616.79,3,At Risk
16444.0,46,4,654.67,3,At Risk
16445.0,34,1,230.51,3,At Risk
16447.0,136,1,259.01,3,At Risk
16448.0,198,1,188.89000000000001,1,Lost Customers
16449.0,198,2,707.69,1,Lost Customers
16450.0,150,1,311.92,1,Lost Customers
16451.0,88,1,266.97,3,At Risk
16454.0,45,2,6.9,3,At Risk
16455.0,64,7,1841.18,0,Loyal Customers
16456.0,99,5,2158.37,0,Loyal Customers
16457.0,218,1,208.36,1,Lost Customers
16458.0,3,18,3482.7400000000002,2,Champions
16460.0,28,3,814.72,3,At Risk
16461.0,178,1,151.42,1,Lost Customers
16462.0,74,3,136.0,3,At Risk
16463.0,21,4,1422.4,3,At Risk
16464.0,20,3,1314.68,3,At Risk
16466.0,34,7,1603.46,0,Loyal Customers
16468.0,74,1,74.9,3,At Risk
16469.0,24,4,650.43,3,At Risk
16470.0,52,4,762.39,3,At Risk
16471.0,275,1,223.95000000000002,1,Lost Customers
16473.0,165,3,316.11,1,Lost Customers
16474.0,7,7,1871.5,0,Loyal Customers
16475.0,88,4,544.3,3,At Risk
16477.0,64,7,2494.46,0,Loyal Customers
16478.0,25,3,331.0,3,At Risk
16479.0,10,2,300.83,3,At Risk
16480.0,76,1,769.29,3,At Risk
16482.0,16,1,220.62,3,At Risk
16483.0,192,1,139.35,1,Lost Customers
16484.0,174,2,404.3,1,Lost Customers
16485.0,77,1,363.65,3,At Risk
16488.0,33,3,498.8,3,At Risk
16491.0,47,1,731.5,3,At Risk
16493.0,80,4,1351.63,3,At Risk
16494.0,297,1,826.53,1,Lost Customers
16495.0,3,3,684.41,3,At Risk
16496.0,9,3,1599.52,3,At Risk
16497.0,50,6,2965.69,0,Loyal Customers
16498.0,161,2,100.97,1,Lost Customers
16499.0,360,2,365.45,1,Lost Customers
16500.0,5,6,400.86,3,At Risk
16503.0,107,4,1431.93,3,At Risk
16504.0,25,1,484.38,3,At Risk
16505.0,32,1,777.6,3,At Risk
16506.0,20,2,90.30000000000001,3,At Risk
16509.0,297,1,363.7,1,Lost Customers
16511.0,22,3,950.26,3,At Risk
16513.0,5,4,874.59,3,At Risk
16515.0,52,5,1627.13,0,Loyal Customers
16516.0,30,1,101.69999999999999,3,At Risk
16517.0,277,1,162.7,1,Lost Customers
16518.0,61,2,484.32,3,At Risk
16519.0,25,2,215.07999999999998,3,At Risk
16520.0,186,3,1046.57,1,Lost Customers
16523.0,2,21,9418.470000000001,2,Champions
16525.0,2,26,13027.45,2,Champions
16526.0,172,1,290.36,1,Lost Customers
16527.0,81,1,228.06,3,At Risk
16528.0,4,1,244.41,3,At Risk
16529.0,190,1,455.25,1,Lost Customers
16531.0,22,7,1244.59,0,Loyal Customers
16532.0,18,3,6748.8,0,Loyal Customers
16533.0,19,3,1095.56,3,At Risk
16535.0,5,1,593.75,3,At Risk
16536.0,110,1,548.97,3,At Risk
16539.0,3,4,1388.81,3,At Risk
16542.0,54,1,119.62,3,At Risk
16545.0,165,1,339.3,1,Lost Customers
16546.0,291,2,787.15,1,Lost Customers
16549.0,10,10,4154.64,0,Loyal Customers
16550.0,109,5,2298.97,0,Loyal Customers
16551.0,96,3,922.12,3,At Risk
16552.0,243,2,379.73,1,Lost Customers
16553.0,163,12,5719.82,2,Champions
16554.0,42,3,837.1,3,At Risk
16555.0,35,2,285.89,3,At Risk
16556.0,67,7,3313.79,0,Loyal Customers
16557.0,24,2,281.85,3,At Risk
16558.0,1,20,8338.49,2,Champions
16560.0,27,2,841.41,3,At Risk
16561.0,6,2,511.12,3,At Risk
16563.0,54,1,1077.74,3,At Risk
16565.0,364,1,173.7,1,Lost Customers
16566.0,15,5,614.66,3,At Risk
16567.0,194,2,865.6,1,Lost Customers
16569.0,3,1,124.2,3,At Risk
16570.0,15,10,3738.4,0,Loyal Customers
16571.0,27,3,1421.69,3,At Risk
16572.0,127,3,1009.6,3,At Risk
16573.0,85,2,663.61,3,At Risk
16574.0,71,1,451.44,3,At Risk
16581.0,183,1,105.84,1,Lost Customers
16582.0,113,1,313.62,3,At Risk
16584.0,80,2,936.08,3,At Risk
16586.0,249,1,463.95,1,Lost Customers
16587.0,232,1,225.15,1,Lost Customers
16589.0,71,3,459.24,3,At Risk
16591.0,69,1,213.5,3,At Risk
16592.0,4,16,4113.68,2,Champions
16593.0,51,3,330.03,3,At Risk
16594.0,75,1,181.09,3,At Risk
16595.0,61,1,360.16,3,At Risk
16596.0,16,2,250.15,3,At Risk
16597.0,4,1,90.04,3,At Risk
16598.0,286,1,145.04999999999998,1,Lost Customers
16600.0,4,6,813.52,0,Loyal Customers
16601.0,41,1,244.79999999999998,3,At Risk
16602.0,36,1,528.08,3,At Risk
16603.0,75,2,482.47,3,At Risk
16607.0,18,14,3347.71,0,Loyal Customers
16609.0,15,7,5493.46,0,Loyal Customers
16610.0,219,1,75.66,1,Lost Customers
16611.0,186,1,129.49,1,Lost Customers
16612.0,33,4,1187.66,3,At Risk
16613.0,70,1,618.59,3,At Risk
16614.0,183,1,506.19,1,Lost Customers
16616.0,15,2,500.42,3,At Risk
16617.0,236,1,151.85,1,Lost Customers
16618.0,31,5,2647.59,0,Loyal Customers
16619.0,264,1,226.21,1,Lost Customers
16620.0,4,2,178.96,3,At Risk
16621.0,52,4,813.48,3,At Risk
16623.0,246,1,129.45,1,Lost Customers
16624.0,81,2,810.5699999999999,3,At Risk
16625.0,275,1,333.08,1,Lost Customers
16626.0,1,17,4413.1,2,Champions
16627.0,79,1,322.8,3,At Risk
16628.0,30,5,2188.05,0,Loyal Customers
16629.0,74,2,417.73,3,At Risk
16633.0,17,6,2883.1,0,Loyal Customers
16634.0,223,2,217.9,1,Lost Customers
16637.0,32,4,1154.47,3,At Risk
16638.0,23,10,1680.72,0,Loyal Customers
16639.0,31,3,1257.51,3,At Risk
16641.0,106,1,231.10000000000002,3,At Risk
16642.0,5,2,688.33,3,At Risk
16643.0,246,1,487.51,1,Lost Customers
16644.0,178,2,833.78,1,Lost Customers
16647.0,170,2,214.06,1,Lost Customers
16648.0,43,1,290.65999999999997,3,At Risk
16650.0,72,1,518.42,3,At Risk
16652.0,59,7,6773.97,2,Champions
16653.0,16,2,1212.66,3,At Risk
16654.0,141,4,601.27,3,At Risk
16655.0,18,6,3794.52,0,Loyal Customers
16656.0,22,15,8625.8,2,Champions
16657.0,10,4,933.62,3,At Risk
16658.0,368,1,123.24,1,Lost Customers
16659.0,189,1,39.12,1,Lost Customers
16660.0,16,4,1267.6499999999999,3,At Risk
16665.0,362,1,135.39999999999998,1,Lost Customers
16666.0,19,1,118.98,3,At Risk
16667.0,68,2,570.13,3,At Risk
16668.0,15,6,306.71999999999997,3,At Risk
16669.0,24,3,1374.8700000000001,3,At Risk
16670.0,17,11,4095.9,0,Loyal Customers
16671.0,28,3,1692.27,3,At Risk
16672.0,2,20,8134.9400000000005,2,Champions
16674.0,55,2,319.61,3,At Risk
16676.0,34,4,1592.1200000000001,3,At Risk
16678.0,3,12,3109.99,0,Loyal Customers
16679.0,366,1,129.75,1,Lost Customers
16680.0,43,1,183.7,3,At Risk
16681.0,73,6,1770.34,0,Loyal Customers
16682.0,5,5,1028.0,3,At Risk
16685.0,61,2,324.24,3,At Risk
16686.0,47,7,3062.83,0,Loyal Customers
16688.0,1,4,1260.86,3,At Risk
16689.0,76,2,422.59999999999997,3,At Risk
16690.0,72,2,225.57999999999998,3,At Risk
16692.0,256,2,1276.0,1,Lost Customers
16693.0,69,2,482.01,3,At Risk
16696.0,135,4,657.9000000000001,3,At Risk
16697.0,241,1,112.75,1,Lost Customers
16698.0,227,2,1998.0,1,Lost Customers
16700.0,9,13,5076.55,2,Champions
16701.0,9,13,5398.3,2,Champions
16706.0,37,3,531.35,3,At Risk
16708.0,46,1,656.63,3,At Risk
16709.0,85,5,3029.87,0,Loyal Customers
16710.0,19,10,2483.04,0,Loyal Customers
16711.0,3,5,1651.03,0,Loyal Customers
16712.0,9,11,3645.43,0,Loyal Customers
16713.0,19,15,6923.13,2,Champions
16714.0,219,3,1161.53,1,Lost Customers
16715.0,78,1,301.71999999999997,3,At Risk
16716.0,267,2,901.2,1,Lost Customers
16717.0,24,6,3858.38,0,Loyal Customers
16718.0,369,1,623.75,1,Lost Customers
16719.0,15,7,1790.42,0,Loyal Customers
16720.0,26,1,155.24,3,At Risk
16721.0,262,1,292.47,1,Lost Customers
16722.0,17,13,4730.81,2,Champions
16723.0,91,2,589.15,3,At Risk
16725.0,302,7,781.02,1,Lost Customers
16726.0,26,5,1382.02,0,Loyal Customers
16727.0,364,1,272.82,1,Lost Customers
16728.0,46,4,1054.67,3,At Risk
16729.0,38,21,7239.92,2,Champions
16730.0,52,3,743.11,3,At Risk
16732.0,32,1,603.75,3,At Risk
16734.0,52,3,650.51,3,At Risk
16735.0,79,5,2300.56,0,Loyal Customers
16737.0,53,1,417.59999999999997,3,At Risk
16738.0,298,1,3.75,1,Lost Customers
16739.0,177,1,323.0,1,Lost Customers
16742.0,47,1,464.9,3,At Risk
16743.0,29,7,2238.09,0,Loyal Customers
16744.0,11,7,1304.76,0,Loyal Customers
16745.0,87,17,7194.3,2,Champions
16746.0,5,18,6697.66,2,Champions
16747.0,38,2,836.06,3,At Risk
16748.0,18,5,1515.9,0,Loyal Customers
16750.0,45,5,623.93,3,At Risk
16751.0,31,1,1764.72,3,At Risk
16753.0,58,1,223.92000000000002,3,At Risk
16755.0,114,3,1496.83,3,At Risk
16756.0,215,1,239.4,1,Lost Customers
16757.0,319,1,106.83000000000001,1,Lost Customers
16758.0,65,1,369.34000000000003,3,At Risk
16759.0,8,3,789.79,3,At Risk
16761.0,97,1,316.62,3,At Risk
16762.0,20,3,1501.38,3,At Risk
16763.0,199,1,611.85,1,Lost Customers
16764.0,4,13,2799.25,0,Loyal Customers
16765.0,294,1,34.0,1,Lost Customers
16766.0,273,2,1145.6,1,Lost Customers
16767.0,31,11,5580.6,2,Champions
16768.0,48,3,478.09000000000003,3,At Risk
16769.0,260,1,380.39,1,Lost Customers
16770.0,58,5,770.1,3,At Risk
16771.0,33,5,2246.81,0,Loyal Customers
16773.0,57,1,171.59,3,At Risk
16774.0,68,4,661.52,3,At Risk
16775.0,10,11,1695.66,0,Loyal Customers
16776.0,60,1,388.28,3,At Risk
16777.0,80,2,226.35,3,At Risk
16778.0,74,2,245.94,3,At Risk
16779.0,2,22,10629.720000000001,2,Champions
16780.0,100,2,425.19,3,At Risk
16782.0,10,13,2279.9,0,Loyal Customers
16784.0,20,1,107.6,3,At Risk
16788.0,123,2,597.48,3,At Risk
16789.0,8,1,80.8,3,At Risk
16790.0,4,6,1545.6200000000001,0,Loyal Customers
16791.0,29,7,1721.78,0,Loyal Customers
16792.0,282,2,110.38000000000001,1,Lost Customers
16793.0,57,1,243.84,3,At Risk
16794.0,1,10,1222.71,0,Loyal Customers
16795.0,365,1,414.88,1,Lost Customers
16796.0,89,1,305.62,3,At Risk
16800.0,11,1,1201.49,3,At Risk
16801.0,163,4,1619.73,1,Lost Customers
16803.0,65,1,332.3,3,At Risk
16804.0,23,3,536.99,3,At Risk
16805.0,174,2,460.59,1,Lost Customers
16806.0,103,4,801.49,3,At Risk
16807.0,143,3,1121.59,3,At Risk
16808.0,99,2,288.42,3,At Risk
16809.0,23,5,914.69,3,At Risk
16810.0,192,1,309.54,1,Lost Customers
16811.0,5,2,547.07,3,At Risk
16812.0,361,1,479.35,1,Lost Customers
16813.0,8,10,1692.98,0,Loyal Customers
16814.0,14,21,6509.1,2,Champions
16816.0,103,4,417.06,3,At Risk
16817.0,3,9,1604.75,0,Loyal Customers
16818.0,11,11,3349.57,0,Loyal Customers
16820.0,96,1,497.61,3,At Risk
16823.0,227,1,358.38,1,Lost Customers
16824.0,16,2,460.64,3,At Risk
